"","idv","iv","exp","dv"
"1506",1,1,"Hurme et al_2020_TMS_Red",326
"1507",1,1,"Hurme et al_2020_TMS_Red",317
"1508",1,2,"Hurme et al_2020_TMS_Red",288
"1509",1,2,"Hurme et al_2020_TMS_Red",296
"1510",1,1,"Hurme et al_2020_TMS_Red",277
"1511",1,1,"Hurme et al_2020_TMS_Red",274
"1512",1,1,"Hurme et al_2020_TMS_Red",291
"1513",1,1,"Hurme et al_2020_TMS_Red",270
"1514",1,1,"Hurme et al_2020_TMS_Red",333
"1515",1,2,"Hurme et al_2020_TMS_Red",262
"1516",1,2,"Hurme et al_2020_TMS_Red",301
"1517",1,1,"Hurme et al_2020_TMS_Red",285
"1518",1,1,"Hurme et al_2020_TMS_Red",233
"1519",1,2,"Hurme et al_2020_TMS_Red",264
"1520",1,1,"Hurme et al_2020_TMS_Red",242
"1521",1,1,"Hurme et al_2020_TMS_Red",267
"1522",1,1,"Hurme et al_2020_TMS_Red",308
"1523",1,2,"Hurme et al_2020_TMS_Red",281
"1524",1,2,"Hurme et al_2020_TMS_Red",255
"1525",1,1,"Hurme et al_2020_TMS_Red",303
"1526",1,2,"Hurme et al_2020_TMS_Red",354
"1527",1,1,"Hurme et al_2020_TMS_Red",296
"1528",1,1,"Hurme et al_2020_TMS_Red",294
"1529",1,2,"Hurme et al_2020_TMS_Red",324
"1530",1,2,"Hurme et al_2020_TMS_Red",290
"1531",1,1,"Hurme et al_2020_TMS_Red",283
"1532",1,2,"Hurme et al_2020_TMS_Red",301
"1533",1,2,"Hurme et al_2020_TMS_Red",310
"1534",1,1,"Hurme et al_2020_TMS_Red",289
"1535",1,1,"Hurme et al_2020_TMS_Blue",320
"1536",1,1,"Hurme et al_2020_TMS_Blue",344
"1537",1,1,"Hurme et al_2020_TMS_Blue",322
"1538",1,1,"Hurme et al_2020_TMS_Blue",301
"1539",1,1,"Hurme et al_2020_TMS_Blue",350
"1540",1,1,"Hurme et al_2020_TMS_Blue",306
"1541",1,1,"Hurme et al_2020_TMS_Blue",354
"1542",1,1,"Hurme et al_2020_TMS_Blue",280
"1543",1,2,"Hurme et al_2020_TMS_Blue",376
"1544",1,2,"Hurme et al_2020_TMS_Blue",281
"1545",1,1,"Hurme et al_2020_TMS_Blue",309
"1546",1,1,"Hurme et al_2020_TMS_Blue",367
"1547",1,1,"Hurme et al_2020_TMS_Blue",331
"1548",1,2,"Hurme et al_2020_TMS_Red",428
"1549",1,1,"Hurme et al_2020_TMS_Red",283
"1550",1,1,"Hurme et al_2020_TMS_Red",350
"1551",1,1,"Hurme et al_2020_TMS_Red",299
"1552",1,1,"Hurme et al_2020_TMS_Red",359
"1553",1,1,"Hurme et al_2020_TMS_Red",338
"1554",1,1,"Hurme et al_2020_TMS_Red",278
"1555",1,1,"Hurme et al_2020_TMS_Red",338
"1556",1,1,"Hurme et al_2020_TMS_Red",304
"1557",1,1,"Hurme et al_2020_TMS_Red",280
"1558",1,1,"Hurme et al_2020_TMS_Red",284
"1559",2,1,"Hurme et al_2020_TMS_Blue",213
"1560",2,1,"Hurme et al_2020_TMS_Blue",224
"1561",2,1,"Hurme et al_2020_TMS_Blue",221
"1562",2,1,"Hurme et al_2020_TMS_Blue",289
"1563",2,1,"Hurme et al_2020_TMS_Blue",198
"1564",2,1,"Hurme et al_2020_TMS_Blue",277
"1565",2,1,"Hurme et al_2020_TMS_Blue",238
"1566",2,2,"Hurme et al_2020_TMS_Blue",199
"1567",2,1,"Hurme et al_2020_TMS_Blue",205
"1568",2,1,"Hurme et al_2020_TMS_Blue",336
"1569",2,1,"Hurme et al_2020_TMS_Blue",292
"1570",2,2,"Hurme et al_2020_TMS_Blue",225
"1571",2,2,"Hurme et al_2020_TMS_Blue",227
"1572",2,2,"Hurme et al_2020_TMS_Blue",224
"1573",2,2,"Hurme et al_2020_TMS_Blue",218
"1574",2,1,"Hurme et al_2020_TMS_Blue",241
"1575",2,2,"Hurme et al_2020_TMS_Blue",223
"1576",2,1,"Hurme et al_2020_TMS_Blue",247
"1577",2,1,"Hurme et al_2020_TMS_Blue",345
"1578",2,1,"Hurme et al_2020_TMS_Blue",226
"1579",2,2,"Hurme et al_2020_TMS_Blue",220
"1580",2,1,"Hurme et al_2020_TMS_Blue",237
"1581",2,1,"Hurme et al_2020_TMS_Blue",213
"1582",2,2,"Hurme et al_2020_TMS_Blue",234
"1583",2,2,"Hurme et al_2020_TMS_Blue",383
"1584",2,2,"Hurme et al_2020_TMS_Blue",238
"1585",2,1,"Hurme et al_2020_TMS_Blue",247
"1586",2,1,"Hurme et al_2020_TMS_Blue",314
"1587",2,2,"Hurme et al_2020_TMS_Blue",427
"1588",2,1,"Hurme et al_2020_TMS_Blue",238
"1589",2,2,"Hurme et al_2020_TMS_Blue",255
"1590",2,1,"Hurme et al_2020_TMS_Blue",238
"1591",2,2,"Hurme et al_2020_TMS_Blue",276
"1592",2,2,"Hurme et al_2020_TMS_Blue",223
"1593",2,1,"Hurme et al_2020_TMS_Red",211
"1594",2,1,"Hurme et al_2020_TMS_Red",213
"1595",2,1,"Hurme et al_2020_TMS_Red",228
"1596",2,1,"Hurme et al_2020_TMS_Red",264
"1597",2,1,"Hurme et al_2020_TMS_Red",195
"1598",2,1,"Hurme et al_2020_TMS_Red",408
"1599",2,1,"Hurme et al_2020_TMS_Red",240
"1600",2,1,"Hurme et al_2020_TMS_Red",415
"1601",2,2,"Hurme et al_2020_TMS_Red",368
"1602",2,1,"Hurme et al_2020_TMS_Red",267
"1603",2,2,"Hurme et al_2020_TMS_Red",221
"1604",2,1,"Hurme et al_2020_TMS_Red",315
"1605",2,1,"Hurme et al_2020_TMS_Red",252
"1606",2,1,"Hurme et al_2020_TMS_Red",313
"1607",2,1,"Hurme et al_2020_TMS_Red",226
"1608",2,2,"Hurme et al_2020_TMS_Red",256
"1609",2,1,"Hurme et al_2020_TMS_Red",317
"1610",2,1,"Hurme et al_2020_TMS_Blue",272
"1611",2,1,"Hurme et al_2020_TMS_Blue",309
"1612",2,1,"Hurme et al_2020_TMS_Blue",329
"1613",2,1,"Hurme et al_2020_TMS_Blue",358
"1614",2,1,"Hurme et al_2020_TMS_Blue",296
"1615",2,1,"Hurme et al_2020_TMS_Blue",234
"1616",2,2,"Hurme et al_2020_TMS_Blue",473
"1617",2,2,"Hurme et al_2020_TMS_Blue",406
"1618",2,1,"Hurme et al_2020_TMS_Blue",367
"1619",2,1,"Hurme et al_2020_TMS_Blue",294
"1620",2,2,"Hurme et al_2020_TMS_Blue",310
"1621",2,1,"Hurme et al_2020_TMS_Blue",387
"1622",2,1,"Hurme et al_2020_TMS_Blue",367
"1623",2,1,"Hurme et al_2020_TMS_Blue",518
"1624",2,1,"Hurme et al_2020_TMS_Red",197
"1625",2,1,"Hurme et al_2020_TMS_Red",306
"1626",2,1,"Hurme et al_2020_TMS_Red",202
"1627",2,1,"Hurme et al_2020_TMS_Red",266
"1628",2,2,"Hurme et al_2020_TMS_Red",400
"1629",2,1,"Hurme et al_2020_TMS_Red",247
"1630",2,1,"Hurme et al_2020_TMS_Red",308
"1631",2,1,"Hurme et al_2020_TMS_Red",258
"1632",2,1,"Hurme et al_2020_TMS_Red",492
"1633",2,1,"Hurme et al_2020_TMS_Red",218
"1634",2,1,"Hurme et al_2020_TMS_Red",263
"1635",2,1,"Hurme et al_2020_TMS_Red",220
"1636",2,1,"Hurme et al_2020_TMS_Red",275
"1637",2,1,"Hurme et al_2020_TMS_Red",356
"1638",2,1,"Hurme et al_2020_TMS_Blue",305
"1639",2,1,"Hurme et al_2020_TMS_Blue",224
"1640",2,1,"Hurme et al_2020_TMS_Blue",223
"1641",2,1,"Hurme et al_2020_TMS_Blue",213
"1642",2,2,"Hurme et al_2020_TMS_Blue",249
"1643",2,1,"Hurme et al_2020_TMS_Blue",321
"1644",2,1,"Hurme et al_2020_TMS_Blue",286
"1645",2,2,"Hurme et al_2020_TMS_Blue",285
"1646",2,1,"Hurme et al_2020_TMS_Blue",224
"1647",2,1,"Hurme et al_2020_TMS_Blue",361
"1648",2,1,"Hurme et al_2020_TMS_Blue",320
"1649",2,1,"Hurme et al_2020_TMS_Blue",241
"1650",2,1,"Hurme et al_2020_TMS_Blue",216
"1651",2,1,"Hurme et al_2020_TMS_Blue",235
"1652",2,1,"Hurme et al_2020_TMS_Blue",403
"1653",2,2,"Hurme et al_2020_TMS_Blue",294
"1654",2,1,"Hurme et al_2020_TMS_Blue",251
"1655",2,1,"Hurme et al_2020_TMS_Blue",226
"1656",2,1,"Hurme et al_2020_TMS_Blue",209
"1657",2,1,"Hurme et al_2020_TMS_Blue",226
"1658",2,1,"Hurme et al_2020_TMS_Blue",254
"1659",2,1,"Hurme et al_2020_TMS_Red",411
"1660",2,1,"Hurme et al_2020_TMS_Red",247
"1661",2,1,"Hurme et al_2020_TMS_Red",296
"1662",2,2,"Hurme et al_2020_TMS_Red",246
"1663",2,1,"Hurme et al_2020_TMS_Red",234
"1664",2,2,"Hurme et al_2020_TMS_Red",258
"1665",2,1,"Hurme et al_2020_TMS_Red",211
"1666",2,1,"Hurme et al_2020_TMS_Red",229
"1667",2,1,"Hurme et al_2020_TMS_Red",191
"1668",2,1,"Hurme et al_2020_TMS_Red",244
"1669",2,1,"Hurme et al_2020_TMS_Red",290
"1670",2,1,"Hurme et al_2020_TMS_Red",218
"1671",2,1,"Hurme et al_2020_TMS_Red",223
"1672",2,1,"Hurme et al_2020_TMS_Red",215
"1673",2,1,"Hurme et al_2020_TMS_Red",264
"1674",2,2,"Hurme et al_2020_TMS_Red",274
"1675",2,1,"Hurme et al_2020_TMS_Red",205
"1676",2,2,"Hurme et al_2020_TMS_Red",349
"1677",2,1,"Hurme et al_2020_TMS_Red",245
"1678",2,2,"Hurme et al_2020_TMS_Red",183
"1679",2,1,"Hurme et al_2020_TMS_Red",296
"1680",2,1,"Hurme et al_2020_TMS_Blue",296
"1681",2,2,"Hurme et al_2020_TMS_Blue",484
"1682",2,2,"Hurme et al_2020_TMS_Blue",217
"1683",2,2,"Hurme et al_2020_TMS_Blue",214
"1684",2,1,"Hurme et al_2020_TMS_Blue",221
"1685",2,2,"Hurme et al_2020_TMS_Blue",209
"1686",2,1,"Hurme et al_2020_TMS_Blue",231
"1687",2,1,"Hurme et al_2020_TMS_Blue",184
"1688",2,1,"Hurme et al_2020_TMS_Blue",231
"1689",2,1,"Hurme et al_2020_TMS_Blue",280
"1690",2,2,"Hurme et al_2020_TMS_Blue",327
"1691",2,2,"Hurme et al_2020_TMS_Blue",253
"1692",2,2,"Hurme et al_2020_TMS_Blue",230
"1693",2,1,"Hurme et al_2020_TMS_Blue",305
"1694",2,2,"Hurme et al_2020_TMS_Blue",460
"1695",2,1,"Hurme et al_2020_TMS_Blue",294
"1696",2,2,"Hurme et al_2020_TMS_Blue",329
"1697",2,2,"Hurme et al_2020_TMS_Red",491
"1698",2,1,"Hurme et al_2020_TMS_Red",229
"1699",2,1,"Hurme et al_2020_TMS_Red",233
"1700",2,1,"Hurme et al_2020_TMS_Red",219
"1701",2,1,"Hurme et al_2020_TMS_Red",238
"1702",2,1,"Hurme et al_2020_TMS_Red",299
"1703",2,1,"Hurme et al_2020_TMS_Red",183
"1704",2,1,"Hurme et al_2020_TMS_Red",223
"1705",2,1,"Hurme et al_2020_TMS_Red",236
"1706",2,1,"Hurme et al_2020_TMS_Red",300
"1707",2,2,"Hurme et al_2020_TMS_Red",457
"1708",2,1,"Hurme et al_2020_TMS_Red",251
"1709",2,1,"Hurme et al_2020_TMS_Red",355
"1710",2,1,"Hurme et al_2020_TMS_Red",247
"1711",2,1,"Hurme et al_2020_TMS_Red",239
"1712",2,2,"Hurme et al_2020_TMS_Red",224
"1713",4,1,"Hurme et al_2020_TMS_Blue",322
"1714",4,1,"Hurme et al_2020_TMS_Blue",387
"1715",4,1,"Hurme et al_2020_TMS_Blue",237
"1716",4,1,"Hurme et al_2020_TMS_Blue",216
"1717",4,1,"Hurme et al_2020_TMS_Blue",410
"1718",4,1,"Hurme et al_2020_TMS_Blue",196
"1719",4,1,"Hurme et al_2020_TMS_Blue",254
"1720",4,1,"Hurme et al_2020_TMS_Blue",301
"1721",4,1,"Hurme et al_2020_TMS_Blue",494
"1722",4,1,"Hurme et al_2020_TMS_Blue",261
"1723",4,1,"Hurme et al_2020_TMS_Blue",307
"1724",4,1,"Hurme et al_2020_TMS_Blue",275
"1725",4,1,"Hurme et al_2020_TMS_Blue",298
"1726",4,1,"Hurme et al_2020_TMS_Blue",292
"1727",4,1,"Hurme et al_2020_TMS_Blue",646
"1728",4,1,"Hurme et al_2020_TMS_Blue",280
"1729",4,1,"Hurme et al_2020_TMS_Blue",436
"1730",4,1,"Hurme et al_2020_TMS_Red",298
"1731",4,1,"Hurme et al_2020_TMS_Red",429
"1732",4,1,"Hurme et al_2020_TMS_Red",261
"1733",4,1,"Hurme et al_2020_TMS_Red",299
"1734",4,1,"Hurme et al_2020_TMS_Red",407
"1735",4,1,"Hurme et al_2020_TMS_Red",563
"1736",4,1,"Hurme et al_2020_TMS_Red",319
"1737",4,1,"Hurme et al_2020_TMS_Red",330
"1738",4,1,"Hurme et al_2020_TMS_Red",350
"1739",4,1,"Hurme et al_2020_TMS_Red",459
"1740",4,1,"Hurme et al_2020_TMS_Red",440
"1741",4,1,"Hurme et al_2020_TMS_Red",443
"1742",4,1,"Hurme et al_2020_TMS_Red",510
"1743",4,2,"Hurme et al_2020_TMS_Blue",323
"1744",4,2,"Hurme et al_2020_TMS_Blue",244
"1745",4,2,"Hurme et al_2020_TMS_Blue",412
"1746",4,1,"Hurme et al_2020_TMS_Blue",352
"1747",4,1,"Hurme et al_2020_TMS_Blue",300
"1748",4,1,"Hurme et al_2020_TMS_Blue",261
"1749",4,1,"Hurme et al_2020_TMS_Blue",252
"1750",4,1,"Hurme et al_2020_TMS_Blue",281
"1751",4,1,"Hurme et al_2020_TMS_Blue",305
"1752",4,2,"Hurme et al_2020_TMS_Blue",340
"1753",4,2,"Hurme et al_2020_TMS_Blue",303
"1754",4,2,"Hurme et al_2020_TMS_Blue",376
"1755",4,2,"Hurme et al_2020_TMS_Blue",338
"1756",4,1,"Hurme et al_2020_TMS_Blue",320
"1757",4,2,"Hurme et al_2020_TMS_Blue",298
"1758",4,1,"Hurme et al_2020_TMS_Blue",295
"1759",4,2,"Hurme et al_2020_TMS_Blue",275
"1760",4,1,"Hurme et al_2020_TMS_Blue",302
"1761",4,2,"Hurme et al_2020_TMS_Blue",258
"1762",4,2,"Hurme et al_2020_TMS_Blue",324
"1763",4,1,"Hurme et al_2020_TMS_Blue",281
"1764",4,2,"Hurme et al_2020_TMS_Blue",373
"1765",4,1,"Hurme et al_2020_TMS_Blue",397
"1766",4,1,"Hurme et al_2020_TMS_Blue",293
"1767",4,2,"Hurme et al_2020_TMS_Blue",310
"1768",4,1,"Hurme et al_2020_TMS_Blue",305
"1769",4,2,"Hurme et al_2020_TMS_Blue",339
"1770",4,2,"Hurme et al_2020_TMS_Blue",373
"1771",4,1,"Hurme et al_2020_TMS_Blue",296
"1772",4,1,"Hurme et al_2020_TMS_Blue",335
"1773",4,2,"Hurme et al_2020_TMS_Blue",299
"1774",4,2,"Hurme et al_2020_TMS_Blue",296
"1775",4,2,"Hurme et al_2020_TMS_Blue",405
"1776",4,1,"Hurme et al_2020_TMS_Blue",313
"1777",4,2,"Hurme et al_2020_TMS_Blue",334
"1778",4,1,"Hurme et al_2020_TMS_Blue",457
"1779",4,1,"Hurme et al_2020_TMS_Blue",301
"1780",4,2,"Hurme et al_2020_TMS_Blue",439
"1781",4,1,"Hurme et al_2020_TMS_Red",296
"1782",4,2,"Hurme et al_2020_TMS_Red",249
"1783",4,2,"Hurme et al_2020_TMS_Red",363
"1784",4,1,"Hurme et al_2020_TMS_Red",308
"1785",4,2,"Hurme et al_2020_TMS_Red",322
"1786",4,1,"Hurme et al_2020_TMS_Red",351
"1787",4,2,"Hurme et al_2020_TMS_Red",318
"1788",4,2,"Hurme et al_2020_TMS_Red",288
"1789",4,1,"Hurme et al_2020_TMS_Red",258
"1790",4,2,"Hurme et al_2020_TMS_Red",267
"1791",4,1,"Hurme et al_2020_TMS_Red",242
"1792",4,1,"Hurme et al_2020_TMS_Red",243
"1793",4,1,"Hurme et al_2020_TMS_Red",357
"1794",4,2,"Hurme et al_2020_TMS_Red",347
"1795",4,2,"Hurme et al_2020_TMS_Red",527
"1796",4,2,"Hurme et al_2020_TMS_Red",279
"1797",4,2,"Hurme et al_2020_TMS_Red",267
"1798",4,2,"Hurme et al_2020_TMS_Red",298
"1799",4,1,"Hurme et al_2020_TMS_Red",268
"1800",4,1,"Hurme et al_2020_TMS_Red",258
"1801",4,1,"Hurme et al_2020_TMS_Red",321
"1802",4,2,"Hurme et al_2020_TMS_Red",297
"1803",4,1,"Hurme et al_2020_TMS_Red",301
"1804",4,2,"Hurme et al_2020_TMS_Red",289
"1805",4,1,"Hurme et al_2020_TMS_Red",318
"1806",4,1,"Hurme et al_2020_TMS_Red",279
"1807",4,1,"Hurme et al_2020_TMS_Red",288
"1808",4,1,"Hurme et al_2020_TMS_Red",269
"1809",4,1,"Hurme et al_2020_TMS_Red",254
"1810",4,2,"Hurme et al_2020_TMS_Red",306
"1811",4,2,"Hurme et al_2020_TMS_Red",288
"1812",4,1,"Hurme et al_2020_TMS_Red",323
"1813",4,2,"Hurme et al_2020_TMS_Red",313
"1814",4,2,"Hurme et al_2020_TMS_Red",314
"1815",4,2,"Hurme et al_2020_TMS_Red",293
"1816",4,1,"Hurme et al_2020_TMS_Red",289
"1817",4,2,"Hurme et al_2020_TMS_Red",254
"1818",4,1,"Hurme et al_2020_TMS_Blue",323
"1819",4,2,"Hurme et al_2020_TMS_Blue",273
"1820",4,1,"Hurme et al_2020_TMS_Blue",332
"1821",4,1,"Hurme et al_2020_TMS_Blue",358
"1822",4,2,"Hurme et al_2020_TMS_Blue",231
"1823",4,1,"Hurme et al_2020_TMS_Blue",251
"1824",4,1,"Hurme et al_2020_TMS_Blue",284
"1825",4,1,"Hurme et al_2020_TMS_Blue",257
"1826",4,2,"Hurme et al_2020_TMS_Blue",307
"1827",4,1,"Hurme et al_2020_TMS_Blue",306
"1828",4,1,"Hurme et al_2020_TMS_Blue",215
"1829",4,2,"Hurme et al_2020_TMS_Blue",257
"1830",4,2,"Hurme et al_2020_TMS_Blue",394
"1831",4,1,"Hurme et al_2020_TMS_Blue",527
"1832",4,1,"Hurme et al_2020_TMS_Blue",299
"1833",4,1,"Hurme et al_2020_TMS_Blue",313
"1834",4,1,"Hurme et al_2020_TMS_Blue",251
"1835",4,2,"Hurme et al_2020_TMS_Blue",341
"1836",4,1,"Hurme et al_2020_TMS_Blue",385
"1837",4,1,"Hurme et al_2020_TMS_Blue",346
"1838",4,1,"Hurme et al_2020_TMS_Red",319
"1839",4,1,"Hurme et al_2020_TMS_Red",469
"1840",4,2,"Hurme et al_2020_TMS_Red",317
"1841",4,1,"Hurme et al_2020_TMS_Red",345
"1842",4,2,"Hurme et al_2020_TMS_Red",300
"1843",4,1,"Hurme et al_2020_TMS_Red",293
"1844",4,2,"Hurme et al_2020_TMS_Red",321
"1845",4,1,"Hurme et al_2020_TMS_Red",309
"1846",4,2,"Hurme et al_2020_TMS_Blue",323
"1847",4,1,"Hurme et al_2020_TMS_Blue",367
"1848",4,1,"Hurme et al_2020_TMS_Blue",320
"1849",4,2,"Hurme et al_2020_TMS_Blue",303
"1850",4,2,"Hurme et al_2020_TMS_Blue",261
"1851",4,2,"Hurme et al_2020_TMS_Blue",318
"1852",4,1,"Hurme et al_2020_TMS_Blue",271
"1853",4,1,"Hurme et al_2020_TMS_Blue",315
"1854",4,1,"Hurme et al_2020_TMS_Blue",284
"1855",4,2,"Hurme et al_2020_TMS_Blue",285
"1856",4,1,"Hurme et al_2020_TMS_Blue",343
"1857",4,1,"Hurme et al_2020_TMS_Blue",383
"1858",4,1,"Hurme et al_2020_TMS_Blue",341
"1859",4,2,"Hurme et al_2020_TMS_Blue",247
"1860",4,1,"Hurme et al_2020_TMS_Blue",296
"1861",4,2,"Hurme et al_2020_TMS_Blue",295
"1862",4,1,"Hurme et al_2020_TMS_Blue",281
"1863",4,2,"Hurme et al_2020_TMS_Blue",242
"1864",4,1,"Hurme et al_2020_TMS_Blue",306
"1865",4,1,"Hurme et al_2020_TMS_Blue",347
"1866",4,2,"Hurme et al_2020_TMS_Blue",258
"1867",4,1,"Hurme et al_2020_TMS_Blue",268
"1868",4,1,"Hurme et al_2020_TMS_Blue",305
"1869",4,2,"Hurme et al_2020_TMS_Blue",303
"1870",4,2,"Hurme et al_2020_TMS_Blue",270
"1871",4,1,"Hurme et al_2020_TMS_Blue",285
"1872",4,1,"Hurme et al_2020_TMS_Blue",489
"1873",4,1,"Hurme et al_2020_TMS_Blue",302
"1874",4,2,"Hurme et al_2020_TMS_Blue",326
"1875",4,1,"Hurme et al_2020_TMS_Blue",496
"1876",4,2,"Hurme et al_2020_TMS_Blue",293
"1877",4,1,"Hurme et al_2020_TMS_Blue",282
"1878",4,2,"Hurme et al_2020_TMS_Blue",441
"1879",4,2,"Hurme et al_2020_TMS_Blue",282
"1880",4,2,"Hurme et al_2020_TMS_Red",336
"1881",4,2,"Hurme et al_2020_TMS_Red",278
"1882",4,2,"Hurme et al_2020_TMS_Red",243
"1883",4,2,"Hurme et al_2020_TMS_Red",272
"1884",4,1,"Hurme et al_2020_TMS_Red",294
"1885",4,1,"Hurme et al_2020_TMS_Red",359
"1886",4,2,"Hurme et al_2020_TMS_Red",553
"1887",4,2,"Hurme et al_2020_TMS_Red",300
"1888",4,1,"Hurme et al_2020_TMS_Red",621
"1889",4,2,"Hurme et al_2020_TMS_Red",265
"1890",4,2,"Hurme et al_2020_TMS_Red",315
"1891",4,1,"Hurme et al_2020_TMS_Red",257
"1892",4,2,"Hurme et al_2020_TMS_Red",376
"1893",4,1,"Hurme et al_2020_TMS_Red",264
"1894",4,2,"Hurme et al_2020_TMS_Red",244
"1895",4,2,"Hurme et al_2020_TMS_Red",342
"1896",4,1,"Hurme et al_2020_TMS_Red",285
"1897",4,1,"Hurme et al_2020_TMS_Red",268
"1898",4,1,"Hurme et al_2020_TMS_Red",591
"1899",4,1,"Hurme et al_2020_TMS_Red",308
"1900",4,1,"Hurme et al_2020_TMS_Red",236
"1901",4,1,"Hurme et al_2020_TMS_Red",309
"1902",4,1,"Hurme et al_2020_TMS_Red",249
"1903",4,1,"Hurme et al_2020_TMS_Red",277
"1904",4,2,"Hurme et al_2020_TMS_Red",293
"1905",4,1,"Hurme et al_2020_TMS_Red",270
"1906",4,2,"Hurme et al_2020_TMS_Red",320
"1907",4,2,"Hurme et al_2020_TMS_Red",460
"1908",4,1,"Hurme et al_2020_TMS_Red",329
"1909",4,1,"Hurme et al_2020_TMS_Red",250
"1910",4,2,"Hurme et al_2020_TMS_Red",297
"1911",4,2,"Hurme et al_2020_TMS_Red",317
"1912",5,1,"Hurme et al_2020_TMS_Red",246
"1913",5,2,"Hurme et al_2020_TMS_Red",264
"1914",5,2,"Hurme et al_2020_TMS_Red",249
"1915",5,2,"Hurme et al_2020_TMS_Red",244
"1916",5,1,"Hurme et al_2020_TMS_Red",278
"1917",5,2,"Hurme et al_2020_TMS_Red",384
"1918",5,1,"Hurme et al_2020_TMS_Red",259
"1919",5,1,"Hurme et al_2020_TMS_Red",339
"1920",5,2,"Hurme et al_2020_TMS_Red",297
"1921",5,2,"Hurme et al_2020_TMS_Red",331
"1922",5,1,"Hurme et al_2020_TMS_Red",308
"1923",5,1,"Hurme et al_2020_TMS_Red",271
"1924",5,1,"Hurme et al_2020_TMS_Red",320
"1925",5,1,"Hurme et al_2020_TMS_Red",262
"1926",5,1,"Hurme et al_2020_TMS_Red",294
"1927",5,1,"Hurme et al_2020_TMS_Red",275
"1928",5,2,"Hurme et al_2020_TMS_Red",274
"1929",5,1,"Hurme et al_2020_TMS_Red",289
"1930",5,1,"Hurme et al_2020_TMS_Red",292
"1931",5,2,"Hurme et al_2020_TMS_Red",296
"1932",5,2,"Hurme et al_2020_TMS_Red",333
"1933",5,2,"Hurme et al_2020_TMS_Red",249
"1934",5,2,"Hurme et al_2020_TMS_Red",247
"1935",5,1,"Hurme et al_2020_TMS_Blue",352
"1936",5,2,"Hurme et al_2020_TMS_Blue",262
"1937",5,1,"Hurme et al_2020_TMS_Blue",306
"1938",5,1,"Hurme et al_2020_TMS_Blue",268
"1939",5,2,"Hurme et al_2020_TMS_Blue",305
"1940",5,1,"Hurme et al_2020_TMS_Blue",295
"1941",5,2,"Hurme et al_2020_TMS_Blue",296
"1942",5,1,"Hurme et al_2020_TMS_Blue",320
"1943",5,1,"Hurme et al_2020_TMS_Blue",361
"1944",5,1,"Hurme et al_2020_TMS_Blue",294
"1945",5,2,"Hurme et al_2020_TMS_Blue",297
"1946",5,2,"Hurme et al_2020_TMS_Blue",271
"1947",5,2,"Hurme et al_2020_TMS_Blue",304
"1948",5,2,"Hurme et al_2020_TMS_Blue",269
"1949",5,2,"Hurme et al_2020_TMS_Blue",288
"1950",5,1,"Hurme et al_2020_TMS_Blue",267
"1951",5,1,"Hurme et al_2020_TMS_Blue",261
"1952",5,1,"Hurme et al_2020_TMS_Blue",276
"1953",5,1,"Hurme et al_2020_TMS_Blue",290
"1954",5,2,"Hurme et al_2020_TMS_Blue",346
"1955",5,2,"Hurme et al_2020_TMS_Blue",282
"1956",5,1,"Hurme et al_2020_TMS_Blue",257
"1957",5,2,"Hurme et al_2020_TMS_Blue",283
"1958",5,2,"Hurme et al_2020_TMS_Blue",262
"1959",5,1,"Hurme et al_2020_TMS_Blue",293
"1960",5,1,"Hurme et al_2020_TMS_Blue",330
"1961",5,2,"Hurme et al_2020_TMS_Blue",286
"1962",5,2,"Hurme et al_2020_TMS_Blue",280
"1963",5,1,"Hurme et al_2020_TMS_Blue",438
"1964",5,2,"Hurme et al_2020_TMS_Blue",314
"1965",5,1,"Hurme et al_2020_TMS_Blue",254
"1966",5,1,"Hurme et al_2020_TMS_Red",299
"1967",5,1,"Hurme et al_2020_TMS_Red",272
"1968",5,1,"Hurme et al_2020_TMS_Red",331
"1969",5,1,"Hurme et al_2020_TMS_Red",270
"1970",5,1,"Hurme et al_2020_TMS_Red",275
"1971",5,2,"Hurme et al_2020_TMS_Red",304
"1972",5,2,"Hurme et al_2020_TMS_Red",320
"1973",5,2,"Hurme et al_2020_TMS_Red",258
"1974",5,1,"Hurme et al_2020_TMS_Red",259
"1975",5,1,"Hurme et al_2020_TMS_Blue",322
"1976",5,1,"Hurme et al_2020_TMS_Blue",271
"1977",5,1,"Hurme et al_2020_TMS_Blue",296
"1978",5,1,"Hurme et al_2020_TMS_Blue",331
"1979",5,1,"Hurme et al_2020_TMS_Blue",312
"1980",5,1,"Hurme et al_2020_TMS_Blue",306
"1981",5,1,"Hurme et al_2020_TMS_Blue",301
"1982",5,1,"Hurme et al_2020_TMS_Blue",365
"1983",5,1,"Hurme et al_2020_TMS_Blue",301
"1984",5,1,"Hurme et al_2020_TMS_Blue",304
"1985",5,1,"Hurme et al_2020_TMS_Blue",383
"1986",5,1,"Hurme et al_2020_TMS_Blue",315
"1987",5,1,"Hurme et al_2020_TMS_Blue",348
"1988",5,1,"Hurme et al_2020_TMS_Blue",296
"1989",5,1,"Hurme et al_2020_TMS_Blue",306
"1990",5,1,"Hurme et al_2020_TMS_Blue",276
"1991",5,1,"Hurme et al_2020_TMS_Blue",282
"1992",5,1,"Hurme et al_2020_TMS_Blue",288
"1993",5,1,"Hurme et al_2020_TMS_Blue",345
"1994",5,1,"Hurme et al_2020_TMS_Blue",293
"1995",5,2,"Hurme et al_2020_TMS_Red",257
